+2020-04-11-00.00.00 AirForce1  N°1.99633 E°79.30124
+2020-07-07-00.00.00 AirForce45  N°10.38930 E°76.96700
+2020-07-07-00.00.00 Army45  N°16.70714 E°77.05105
+2020-07-07-00.00.00 Navy45  N°5.55448 E°71.98274
+2020-07-07-00.00.00 AirForce46  N°12.85912 E°95.10878
+2020-07-07-00.00.00 Army46  N°29.44060 E°76.40371
+2020-07-07-00.00.00 Navy46  N°7.55527 E°93.85176
+2020-07-07-00.00.00 AirForce47  N°20.41825 E°81.96208
+2020-07-07-00.00.00 Army47  N°18.54285 E°73.92738
+2020-07-07-00.00.00 Navy47  N°5.72245 E°79.55325
+2020-07-07-00.00.00 AirForce48  N°6.51212 E°73.80879
+2020-07-07-00.00.00 Army48  N°28.00934 E°79.03196
+2020-07-07-00.00.00 Navy48  N°13.14269 E°38.17989
+2020-07-07-00.00.00 AirForce49  N°25.43017 E°77.41964
+2020-07-07-00.00.00 Army49  N°16.17559 E°76.82804
+2020-07-07-00.00.00 Navy49  N°15.75673 E°74.97840
+2020-07-07-00.00.00 AirForce50  N°6.72484 E°71.59516
+2020-07-07-00.00.00 Army50  N°23.56518 E°77.73644
+2020-07-07-00.00.00 Navy50  N°3.72089 E°74.36109
+2020-07-08-00.00.00 AirForce1  N°14.79316 E°91.28264
+2020-07-08-00.00.00 Army1  N°17.67698 E°76.66434
+2020-07-08-00.00.00 Navy1  N°12.16074 E°110.43490
+2020-07-08-00.00.00 AirForce2  N°5.10720 E°70.35534
+2020-07-08-00.00.00 Army2  N°26.49557 E°77.58320
+2020-07-08-00.00.00 Navy2  N°4.05294 E°76.68444
+2020-07-08-00.00.00 AirForce3  N°4.09158 E°83.76692
+2020-07-08-00.00.00 Army3  N°15.98624 E°73.28359
+2020-07-08-00.00.00 Navy3  N°18.71273 E°37.54702
+2020-07-08-00.00.00 AirForce4  N°13.00321 E°74.33729
+2020-07-08-00.00.00 Army4  N°22.07672 E°80.60113
+2020-07-08-00.00.00 Navy4  N°13.57373 E°109.78441
+2020-07-08-00.00.00 AirForce5  N°6.12056 E°81.40775
+2020-07-08-00.00.00 Army5  N°18.60134 E°78.55909
+2020-07-08-00.00.00 Navy5  N°3.88176 E°78.83356
+2020-07-08-00.00.00 AirForce6  N°13.04031 E°87.77082
+2020-07-08-00.00.00 Army6  N°21.17494 E°76.52669
+2020-07-08-00.00.00 Navy6  N°3.54409 E°75.12516
+2020-07-08-00.00.00 AirForce7  N°3.84746 E°85.62784
+2020-07-08-00.00.00 Army7  N°16.42249 E°77.14706
+2020-07-08-00.00.00 Navy7  N°13.47664 E°65.68473
+2020-07-08-00.00.00 AirForce8  N°19.95605 E°68.69139
+2020-07-08-00.00.00 Army8  N°22.48163 E°80.17639
+2020-07-08-00.00.00 Navy8  N°0.26955 E°77.94370
+2020-07-08-00.00.00 AirForce9  N°18.72657 E°69.83515
+2020-07-08-00.00.00 Army9  N°13.43316 E°76.21953
+2020-07-08-00.00.00 Navy9  N°5.72280 E°32.89794
+2020-07-08-00.00.00 AirForce10  N°6.98533 E°75.67899
+2020-07-08-00.00.00 Army10  N°23.83975 E°78.05174
+2020-07-08-00.00.00 Navy10  N°4.93169 E°92.48015
+2020-07-08-00.00.00 AirForce11  N°26.21261 E°78.32077
+2020-07-08-00.00.00 Army11  N°19.39375 E°77.25577
+2020-07-08-00.00.00 Navy11  N°6.51230 E°75.57454
+2020-07-08-00.00.00 AirForce12  N°9.81924 E°68.00139
+2020-07-08-00.00.00 Army12  N°26.74557 E°80.94628
+2020-07-08-00.00.00 Navy12  N°19.08332 E°41.79854
+2020-07-08-00.00.00 AirForce13  N°5.04634 E°84.18368
+2020-07-08-00.00.00 Army13  N°15.95663 E°78.92191
+2020-07-08-00.00.00 Navy13  N°7.18078 E°93.91135
+2020-07-08-00.00.00 AirForce14  N°16.66328 E°86.12822
+2020-07-08-00.00.00 Army14  N°21.94539 E°79.53211
+2020-07-08-00.00.00 Navy14  N°5.83765 E°76.89275
+2020-07-08-00.00.00 AirForce15  N°17.20060 E°91.12355
+2020-07-08-00.00.00 Army15  N°17.84253 E°77.87255
+2020-07-08-00.00.00 Navy15  N°11.58511 E°27.87765
+2020-07-08-00.00.00 AirForce16  N°0.38229 E°79.99543
+2020-07-08-00.00.00 Army16  N°29.58691 E°79.03235
+2020-07-08-00.00.00 Navy16  N°9.76364 E°97.92659
+2020-07-08-00.00.00 AirForce17  N°9.46608 E°78.96523
+2020-07-08-00.00.00 Army17  N°13.71558 E°77.69549
+2020-07-08-00.00.00 Navy17  N°5.71056 E°75.87948
+2020-07-08-00.00.00 AirForce18  N°15.60616 E°65.94281
+2020-07-08-00.00.00 Army18  N°25.87131 E°74.72531
+2020-07-08-00.00.00 Navy18  N°4.66130 E°35.83463
+2020-07-08-00.00.00 AirForce19  N°16.21937 E°86.86632
+2020-07-08-00.00.00 Army19  N°19.19976 E°78.76447
+2020-07-08-00.00.00 Navy19  N°15.84072 E°93.30104
+2020-07-08-00.00.00 AirForce20  N°21.54948 E°79.28510
+2020-07-08-00.00.00 Army20  N°24.07883 E°79.61612
+2020-07-08-00.00.00 Navy20  N°1.63605 E°79.74698
+2020-07-08-00.00.00 AirForce21  N°1.88857 E°79.71749
+2020-07-08-00.00.00 Army21  N°18.91272 E°77.91359
+2020-07-08-00.00.00 Navy21  N°16.08062 E°89.12248
+2020-07-08-00.00.00 AirForce22  N°7.97038 E°88.15970
+2020-07-08-00.00.00 Army22  N°23.44350 E°75.85623
+2020-07-08-00.00.00 Navy22  N°10.37234 E°118.15757
+2020-07-08-00.00.00 AirForce23  N°5.77473 E°76.30952
+2020-07-08-00.00.00 Army23  N°17.17271 E°74.16182
+2020-07-08-00.00.00 Navy23  N°4.40727 E°77.92569
+2020-07-08-00.00.00 AirForce24  N°11.34755 E°92.24154
+2020-07-08-00.00.00 Army24  N°25.79791 E°74.01359
+2020-07-08-00.00.00 Navy24  N°13.87131 E°37.20062
+2020-07-08-00.00.00 AirForce25  N°6.22150 E°89.33895
+2020-07-08-00.00.00 Army25  N°15.63516 E°76.24450
+2020-07-08-00.00.00 Navy25  N°13.45972 E°66.96902
+2020-07-08-00.00.00 AirForce26  N°1.62402 E°78.24480
+2020-07-08-00.00.00 Army26  N°25.61919 E°76.94502
+2020-07-08-00.00.00 Navy26  N°4.67698 E°76.14901
+2020-07-08-00.00.00 AirForce27  N°3.45413 E°86.40213
+2020-07-08-00.00.00 Army27  N°16.89282 E°72.81092
+2020-07-08-00.00.00 Navy27  N°9.26320 E°96.27997
+2020-07-08-00.00.00 AirForce28  N°2.27241 E°83.86840
+2020-07-08-00.00.00 Army28  N°20.82064 E°78.38981
+2020-07-08-00.00.00 Navy28  N°9.49856 E°100.52050
+2020-07-08-00.00.00 AirForce29  N°15.54257 E°91.68427
+2020-07-08-00.00.00 Army29  N°13.96416 E°75.28114
+2020-07-08-00.00.00 Navy29  N°5.65108 E°75.87681
+2020-07-08-00.00.00 AirForce30  N°0.57617 E°80.05686
+2020-07-08-00.00.00 Army30  N°25.24615 E°74.59580
+2020-07-08-00.00.00 Navy30  N°9.91068 E°29.64609
+2020-07-08-00.00.00 AirForce31  N°17.57703 E°89.49041
+2020-07-08-00.00.00 Army31  N°16.10558 E°74.87980
+2020-07-08-00.00.00 Navy31  N°9.24277 E°99.55791
+2020-07-08-00.00.00 AirForce32  N°13.67203 E°89.91072
+2020-07-08-00.00.00 Army32  N°28.09120 E°78.39396
+2020-07-08-00.00.00 Navy32  N°4.49841 E°79.65688
+2020-07-08-00.00.00 AirForce33  N°21.77462 E°75.06373
+2020-07-08-00.00.00 Army33  N°19.08750 E°75.86976
+2020-07-08-00.00.00 Navy33  N°4.96836 E°32.54560
+2020-07-08-00.00.00 AirForce34  N°18.45799 E°91.93233
+2020-07-08-00.00.00 Army34  N°28.92726 E°80.65060
+2020-07-08-00.00.00 Navy34  N°11.87601 E°86.81379
+2020-07-08-00.00.00 AirForce35  N°17.87536 E°71.30963
+2020-07-08-00.00.00 Army35  N°16.00904 E°79.11561
+2020-07-08-00.00.00 Navy35  N°1.24629 E°77.12193
+2020-07-08-00.00.00 AirForce36  N°14.05177 E°85.91017
+2020-07-08-00.00.00 Army36  N°24.10044 E°75.61834
+2020-07-08-00.00.00 Navy36  N°14.67733 E°87.34988
+2020-07-08-00.00.00 AirForce37  N°3.53285 E°85.78593
+2020-07-08-00.00.00 Army37  N°17.91277 E°76.18934
+2020-07-08-00.00.00 Navy37  N°7.48104 E°84.79144
+2020-07-08-00.00.00 AirForce38  N°21.63130 E°69.41859
+2020-07-08-00.00.00 Army38  N°22.28084 E°75.63846
+2020-07-08-00.00.00 Navy38  N°5.52768 E°78.58706
+2020-07-08-00.00.00 AirForce39  N°16.39512 E°85.61093
+2020-07-08-00.00.00 Army39  N°18.48130 E°75.95204
+2020-07-08-00.00.00 Navy39  N°9.76536 E°57.13166
+2020-07-08-00.00.00 AirForce40  N°10.12227 E°70.76580
+2020-07-08-00.00.00 Army40  N°26.77654 E°79.10234
+2020-07-08-00.00.00 Navy40  N°9.06728 E°107.15942
+2020-07-08-00.00.00 AirForce41  N°20.65149 E°86.63275
+2020-07-08-00.00.00 Army41  N°19.41319 E°75.26454
+2020-07-08-00.00.00 Navy41  N°6.13997 E°76.54635
+2020-07-08-00.00.00 AirForce42  N°24.91140 E°81.01177
+2020-07-08-00.00.00 Army42  N°24.37788 E°79.90976
+2020-07-08-00.00.00 Navy42  N°14.33974 E°22.33984
+2020-07-08-00.00.00 AirForce43  N°17.60189 E°68.02731
+2020-07-08-00.00.00 Army43  N°18.66876 E°76.02460
+2020-07-08-00.00.00 Navy43  N°10.39805 E°80.61898
+2020-07-08-00.00.00 AirForce44  N°8.34626 E°81.49108
+2020-07-08-00.00.00 Army44  N°22.69274 E°78.55969
+2020-07-08-00.00.00 Navy44  N°5.37693 E°74.26628
+2020-07-08-00.00.00 AirForce45  N°1.68736 E°77.89421
+2020-07-08-00.00.00 Army45  N°16.06484 E°76.20487
+2020-07-08-00.00.00 Navy45  N°13.03134 E°75.86636
+2020-07-08-00.00.00 AirForce46  N°21.54796 E°88.22346
+2020-07-08-00.00.00 Army46  N°22.07416 E°74.74295
+2020-07-08-00.00.00 Navy46  N°13.04839 E°113.19208
+2020-07-08-00.00.00 AirForce47  N°14.02059 E°80.38077
+2020-07-08-00.00.00 Army47  N°18.00692 E°73.32243
+2020-07-08-00.00.00 Navy47  N°2.58792 E°78.56563
+2020-07-08-00.00.00 AirForce48  N°11.18050 E°65.90161
+2020-07-08-00.00.00 Army48  N°23.18960 E°79.51898
+2020-07-08-00.00.00 Navy48  N°9.86118 E°107.50206
+2020-07-08-00.00.00 AirForce49  N°16.06867 E°69.29736
+2020-07-08-00.00.00 Army49  N°16.93621 E°78.96486
+2020-07-08-00.00.00 Navy49  N°10.38102 E°118.60743
+2020-07-08-00.00.00 AirForce50  N°21.77861 E°91.22325
+2020-07-08-00.00.00 Army50  N°21.67482 E°76.77788
+2020-07-08-00.00.00 Navy50  N°5.59877 E°78.76284
+2020-07-09-00.00.00 AirForce1  N°15.65302 E°72.05524
+2020-07-09-00.00.00 Army1  N°16.16273 E°76.63793
+2020-07-09-00.00.00 Navy1  N°15.66985 E°77.74449
+2020-07-09-00.00.00 AirForce2  N°19.35698 E°85.33030
+2020-07-09-00.00.00 Army2  N°25.49996 E°80.67664
+2020-07-09-00.00.00 Navy2  N°2.71827 E°76.94855
+2020-07-09-00.00.00 AirForce3  N°0.46318 E°79.87651
+2020-07-09-00.00.00 Army3  N°16.31089 E°75.93036
+2020-07-09-00.00.00 Navy3  N°3.49521 E°36.76420
+2020-07-09-00.00.00 AirForce4  N°5.88312 E°83.11161
+2020-07-09-00.00.00 Army4  N°23.35098 E°77.26731
+2020-07-09-00.00.00 Navy4  N°14.83991 E°77.86347
+2020-07-09-00.00.00 AirForce5  N°11.89776 E°72.25070
+2020-07-09-00.00.00 Army5  N°17.76165 E°78.59201
+2020-07-09-00.00.00 Navy5  N°0.27894 E°75.98467
+2020-07-09-00.00.00 AirForce6  N°18.64322 E°86.53405
+2020-07-09-00.00.00 Army6  N°23.30787 E°74.23868
+2020-07-09-00.00.00 Navy6  N°16.19144 E°52.62955
+2020-07-09-00.00.00 AirForce7  N°12.45490 E°79.70971
+2020-07-09-00.00.00 Army7  N°14.59620 E°78.60561
+2020-07-09-00.00.00 Navy7  N°7.51338 E°105.60220
+2020-07-09-00.00.00 AirForce8  N°20.75838 E°86.32628
+2020-07-09-00.00.00 Army8  N°27.70842 E°78.37739
+2020-07-09-00.00.00 Navy8  N°5.73586 E°75.21035
+2020-07-09-00.00.00 AirForce9  N°15.10000 E°75.69718
+2020-07-09-00.00.00 Army9  N°15.60528 E°78.18039
+2020-07-09-00.00.00 Navy9  N°2.98341 E°88.98547
+2020-07-09-00.00.00 AirForce10  N°9.76241 E°70.45922
+2020-07-09-00.00.00 Army10  N°28.13281 E°78.19316
+2020-07-09-00.00.00 Navy10  N°8.71985 E°77.01352
+2020-07-09-00.00.00 AirForce11  N°9.17409 E°71.07840
+2020-07-09-00.00.00 Army11  N°13.93737 E°74.82361
+2020-07-09-00.00.00 Navy11  N°5.46586 E°76.25625
+2020-07-09-00.00.00 AirForce12  N°13.41491 E°87.64945
+2020-07-09-00.00.00 Army12  N°25.11273 E°82.78094
+2020-07-09-00.00.00 Navy12  N°17.29933 E°52.27368
+2020-07-09-00.00.00 AirForce13  N°18.75366 E°71.31880
+2020-07-09-00.00.00 Army13  N°14.12592 E°78.88342
+2020-07-09-00.00.00 Navy13  N°14.24802 E°92.54944
+2020-07-09-00.00.00 AirForce14  N°6.12821 E°85.46673
+2020-07-09-00.00.00 Army14  N°26.73636 E°74.26295
+2020-07-09-00.00.00 Navy14  N°2.57021 E°78.71691
+2020-07-09-00.00.00 AirForce15  N°13.47204 E°74.28375
+2020-07-09-00.00.00 Army15  N°14.87489 E°76.38547
+2020-07-09-00.00.00 Navy15  N°2.19547 E°51.57246
+2020-07-09-00.00.00 AirForce16  N°15.72371 E°74.46011
+2020-07-09-00.00.00 Army16  N°22.63913 E°81.70937
+2020-07-09-00.00.00 Navy16  N°5.67714 E°93.72061
+2020-07-09-00.00.00 AirForce17  N°1.29360 E°79.13212
+2020-07-09-00.00.00 Army17  N°13.96884 E°79.30117
+2020-07-09-00.00.00 Navy17  N°0.15212 E°76.97176
+2020-07-09-00.00.00 AirForce18  N°11.58882 E°89.42000
+2020-07-09-00.00.00 Army18  N°23.07825 E°82.16018
+2020-07-09-00.00.00 Navy18  N°6.89102 E°101.32853
+2020-07-09-00.00.00 AirForce19  N°23.12142 E°89.31840
+2020-07-09-00.00.00 Army19  N°15.85385 E°75.36322
+2020-07-09-00.00.00 Navy19  N°16.12812 E°77.22259
+2020-07-09-00.00.00 AirForce20  N°7.21181 E°73.97333
+2020-07-09-00.00.00 Army20  N°24.01949 E°75.09726
+2020-07-09-00.00.00 Navy20  N°2.74846 E°79.23037
+2020-07-09-00.00.00 AirForce21  N°17.59687 E°89.53960
+2020-07-09-00.00.00 Army21  N°17.43591 E°76.23332
+2020-07-09-00.00.00 Navy21  N°6.81780 E°97.73433
+2020-07-09-00.00.00 AirForce22  N°0.90108 E°85.27998
+2020-07-09-00.00.00 Army22  N°22.50738 E°76.40335
+2020-07-09-00.00.00 Navy22  N°8.03145 E°107.60088
+2020-07-09-00.00.00 AirForce23  N°1.52621 E°84.47687
+2020-07-09-00.00.00 Army23  N°17.50675 E°73.33414
+2020-07-09-00.00.00 Navy23  N°6.02922 E°77.62543
+2020-07-09-00.00.00 AirForce24  N°6.17501 E°85.34216
+2020-07-09-00.00.00 Army24  N°25.16035 E°73.62714
+2020-07-09-00.00.00 Navy24  N°11.46228 E°71.51735
+2020-07-09-00.00.00 AirForce25  N°13.05410 E°94.22007
+2020-07-09-00.00.00 Army25  N°13.72974 E°75.02169
+2020-07-09-00.00.00 Navy25  N°15.29039 E°95.34061
+2020-07-09-00.00.00 AirForce26  N°10.48618 E°86.41824
+2020-07-09-00.00.00 Army26  N°27.78960 E°80.38303
+2020-07-09-00.00.00 Navy26  N°3.14715 E°78.24792
+2020-07-09-00.00.00 AirForce27  N°25.11529 E°80.83667
+2020-07-09-00.00.00 Army27  N°17.54175 E°72.89587
+2020-07-09-00.00.00 Navy27  N°18.52881 E°74.55149
+2020-07-09-00.00.00 AirForce28  N°14.62284 E°68.25393
+2020-07-09-00.00.00 Army28  N°22.68386 E°78.73754
+2020-07-09-00.00.00 Navy28  N°15.85188 E°88.49072
+2020-07-09-00.00.00 AirForce29  N°0.87286 E°75.21904
+2020-07-09-00.00.00 Army29  N°16.09562 E°80.28199
+2020-07-09-00.00.00 Navy29  N°1.49724 E°78.12317
+2020-07-09-00.00.00 AirForce30  N°23.63188 E°84.14031
+2020-07-09-00.00.00 Army30  N°25.68901 E°81.83353
+2020-07-09-00.00.00 Navy30  N°2.42346 E°74.73993
+2020-07-09-00.00.00 AirForce31  N°16.58312 E°74.36644
+2020-07-09-00.00.00 Army31  N°14.60561 E°73.47091
+2020-07-09-00.00.00 Navy31  N°12.08503 E°109.91448
+2020-07-09-00.00.00 AirForce32  N°22.07256 E°87.14132
+2020-07-09-00.00.00 Army32  N°22.68419 E°79.66578
+2020-07-09-00.00.00 Navy32  N°2.84974 E°73.91059
+2020-07-09-00.00.00 AirForce33  N°15.68318 E°77.02363
+2020-07-09-00.00.00 Army33  N°18.04999 E°77.24497
+2020-07-09-00.00.00 Navy33  N°17.91598 E°64.92416
+2020-07-09-00.00.00 AirForce34  N°22.92476 E°89.44177
+2020-07-09-00.00.00 Army34  N°20.47536 E°79.40005
+2020-07-09-00.00.00 Navy34  N°11.92500 E°71.29332
+2020-07-09-00.00.00 AirForce35  N°15.66871 E°92.88071
+2020-07-09-00.00.00 Army35  N°14.45443 E°73.91372
+2020-07-09-00.00.00 Navy35  N°4.53810 E°74.42955
+2020-07-09-00.00.00 AirForce36  N°11.99993 E°88.29271
+2020-07-09-00.00.00 Army36  N°21.73810 E°81.43221
+2020-07-09-00.00.00 Navy36  N°13.47173 E°63.34209
+2020-07-09-00.00.00 AirForce37  N°7.28553 E°69.28229
+2020-07-09-00.00.00 Army37  N°17.56933 E°76.96369
+2020-07-09-00.00.00 Navy37  N°9.22495 E°66.97308
+2020-07-09-00.00.00 AirForce38  N°8.65326 E°74.35924
+2020-07-09-00.00.00 Army38  N°21.12900 E°79.84528
+2020-07-09-00.00.00 Navy38  N°0.60535 E°76.36494
+2020-07-09-00.00.00 AirForce39  N°5.88020 E°85.90803
+2020-07-09-00.00.00 Army39  N°16.35443 E°79.30876
+2020-07-09-00.00.00 Navy39  N°8.48583 E°80.09397
+2020-07-09-00.00.00 AirForce40  N°20.13032 E°85.47440
+2020-07-09-00.00.00 Army40  N°26.46028 E°74.65826
+2020-07-09-00.00.00 Navy40  N°10.77130 E°110.25790
+2020-07-09-00.00.00 AirForce41  N°15.24564 E°90.89160
+2020-07-09-00.00.00 Army41  N°14.65890 E°80.32750
+2020-07-09-00.00.00 Navy41  N°1.48089 E°77.08105
+2020-07-09-00.00.00 AirForce42  N°16.45441 E°78.67227
+2020-07-09-00.00.00 Army42  N°25.03303 E°73.73193
+2020-07-09-00.00.00 Navy42  N°8.15412 E°32.13287
+2020-07-09-00.00.00 AirForce43  N°26.32804 E°84.48788
+2020-07-09-00.00.00 Army43  N°19.60476 E°76.49935
+2020-07-09-00.00.00 Navy43  N°9.76460 E°113.38638
+2020-07-09-00.00.00 AirForce44  N°9.21968 E°94.39005
+2020-07-09-00.00.00 Army44  N°22.85960 E°80.21555
+2020-07-09-00.00.00 Navy44  N°4.77087 E°76.83773
+2020-07-09-00.00.00 AirForce45  N°24.94859 E°75.57018
+2020-07-09-00.00.00 Army45  N°16.65435 E°76.05561
+2020-07-09-00.00.00 Navy45  N°9.71320 E°53.03829
+2020-07-09-00.00.00 AirForce46  N°12.45674 E°76.67197
+2020-07-09-00.00.00 Army46  N°25.77083 E°74.42808
+2020-07-09-00.00.00 Navy46  N°9.05867 E°66.46129
+2020-07-09-00.00.00 AirForce47  N°2.99993 E°76.10616
+2020-07-09-00.00.00 Army47  N°18.02228 E°79.42869
+2020-07-09-00.00.00 Navy47  N°6.30100 E°75.09974
+2020-07-09-00.00.00 AirForce48  N°2.13180 E°84.57597
+2020-07-09-00.00.00 Army48  N°23.13799 E°77.62368
+2020-07-09-00.00.00 Navy48  N°8.27368 E°55.62554
+2020-07-09-00.00.00 AirForce49  N°17.57312 E°74.74479
+2020-07-09-00.00.00 Army49  N°15.18703 E°73.93308
+2020-07-09-00.00.00 Navy49  N°6.68232 E°67.26149
+2020-07-09-00.00.00 AirForce50  N°21.24152 E°92.18430
+2020-07-09-00.00.00 Army50  N°24.31657 E°74.80668
+2020-07-09-00.00.00 Navy50  N°6.02511 E°77.18210
+2020-07-10-00.00.00 AirForce1  N°13.83139 E°92.53576
+2020-07-10-00.00.00 Army1  N°17.05674 E°80.04086
+2020-07-10-00.00.00 Navy1  N°12.76176 E°113.15745
+2020-07-10-00.00.00 AirForce2  N°8.83863 E°76.95394
+2020-07-10-00.00.00 Army2  N°25.11793 E°83.04654
+2020-07-10-00.00.00 Navy2  N°5.09908 E°79.11461
+2020-07-10-00.00.00 AirForce3  N°16.87622 E°91.99297
+2020-07-10-00.00.00 Army3  N°17.09456 E°75.90419
+2020-07-10-00.00.00 Navy3  N°12.34602 E°57.40620
+2020-07-10-00.00.00 AirForce4  N°8.36115 E°68.33904
+2020-07-10-00.00.00 Army4  N°20.80627 E°79.69146
+2020-07-10-00.00.00 Navy4  N°11.50230 E°81.75138
+2020-07-10-00.00.00 AirForce5  N°24.30407 E°72.72099
+2020-07-10-00.00.00 Army5  N°16.60379 E°75.10844
+2020-07-10-00.00.00 Navy5  N°1.22036 E°79.03583
+2020-07-10-00.00.00 AirForce6  N°3.95793 E°87.33274
+2020-07-10-00.00.00 Army6  N°26.75376 E°78.55171
+2020-07-10-00.00.00 Navy6  N°19.43510 E°56.09932
+2020-07-10-00.00.00 AirForce7  N°19.29443 E°93.48191
+2020-07-10-00.00.00 Army7  N°15.81525 E°79.22451
+2020-07-10-00.00.00 Navy7  N°13.24097 E°63.41127
+2020-07-10-00.00.00 AirForce8  N°11.04454 E°75.43366
+2020-07-10-00.00.00 Army8  N°24.64891 E°75.54357
+2020-07-10-00.00.00 Navy8  N°0.33603 E°76.34515
+2020-07-10-00.00.00 AirForce9  N°15.28486 E°85.74768
+2020-07-10-00.00.00 Army9  N°16.54849 E°77.71549
+2020-07-10-00.00.00 Navy9  N°11.57532 E°29.90489
+2020-07-10-00.00.00 AirForce10  N°4.37472 E°85.88345
+2020-07-10-00.00.00 Army10  N°23.55737 E°78.37309
+2020-07-10-00.00.00 Navy10  N°11.79983 E°98.84720
+2020-07-10-00.00.00 AirForce11  N°11.26819 E°83.40310
+2020-07-10-00.00.00 Army11  N°13.74599 E°76.00219
+2020-07-10-00.00.00 Navy11  N°2.07740 E°77.94104
+2020-07-10-00.00.00 AirForce12  N°18.95286 E°84.16660
+2020-07-10-00.00.00 Army12  N°23.73442 E°78.36660
+2020-07-10-00.00.00 Navy12  N°8.25097 E°29.87694
+2020-07-10-00.00.00 AirForce13  N°11.36352 E°84.27394
+2020-07-10-00.00.00 Army13  N°16.99378 E°75.20564
+2020-07-10-00.00.00 Navy13  N°4.63528 E°93.94537
+2020-07-10-00.00.00 AirForce14  N°6.69166 E°79.34877
+2020-07-10-00.00.00 Army14  N°23.84086 E°77.07594
+2020-07-10-00.00.00 Navy14  N°0.55176 E°77.26429
+2020-07-10-00.00.00 AirForce15  N°21.16347 E°73.77075
+2020-07-10-00.00.00 Army15  N°14.46748 E°75.35148
+2020-07-10-00.00.00 Navy15  N°6.23604 E°75.01010
+2020-07-10-00.00.00 AirForce16  N°4.32943 E°81.68442
+2020-07-10-00.00.00 Army16  N°27.85115 E°79.34190
+2020-07-10-00.00.00 Navy16  N°7.78320 E°100.03984
+2020-07-10-00.00.00 AirForce17  N°2.85006 E°84.78302
+2020-07-10-00.00.00 Army17  N°18.01622 E°77.85602
+2020-07-10-00.00.00 Navy17  N°5.98712 E°76.26573
+2020-07-10-00.00.00 AirForce18  N°5.35062 E°89.15635
+2020-07-10-00.00.00 Army18  N°23.88416 E°82.59658
+2020-07-10-00.00.00 Navy18  N°18.06316 E°87.27210
+2020-07-10-00.00.00 AirForce19  N°4.50748 E°90.31036
+2020-07-10-00.00.00 Army19  N°16.14220 E°75.16060
+2020-07-10-00.00.00 Navy19  N°7.53185 E°64.55231
+2020-07-10-00.00.00 AirForce20  N°21.12017 E°87.00516
+2020-07-10-00.00.00 Army20  N°25.17986 E°82.78241
+2020-07-10-00.00.00 Navy20  N°2.33074 E°80.42528
+2020-07-10-00.00.00 AirForce21  N°6.47390 E°87.20331
+2020-07-10-00.00.00 Army21  N°16.15637 E°74.27417
+2020-07-10-00.00.00 Navy21  N°9.46736 E°69.55111
+2020-07-10-00.00.00 AirForce22  N°3.44929 E°76.53908
+2020-07-10-00.00.00 Army22  N°28.44493 E°78.96600
+2020-07-10-00.00.00 Navy22  N°13.34080 E°77.77842
+2020-07-10-00.00.00 AirForce23  N°13.21096 E°91.94377
+2020-07-10-00.00.00 Army23  N°18.14989 E°73.52371
+2020-07-10-00.00.00 Navy23  N°4.35040 E°78.80627
+2020-07-10-00.00.00 AirForce24  N°2.81147 E°73.33795
+2020-07-10-00.00.00 Army24  N°27.60411 E°80.69760
+2020-07-10-00.00.00 Navy24  N°18.90251 E°54.81359
+2020-07-10-00.00.00 AirForce25  N°15.11720 E°71.69373
+2020-07-10-00.00.00 Army25  N°18.54762 E°75.85484
+2020-07-10-00.00.00 Navy25  N°12.12384 E°114.72920
+2020-07-10-00.00.00 AirForce26  N°15.27986 E°88.08337
+2020-07-10-00.00.00 Army26  N°29.69543 E°78.31385
+2020-07-10-00.00.00 Navy26  N°2.35331 E°76.63340
+2020-07-10-00.00.00 AirForce27  N°2.94970 E°89.55456
+2020-07-10-00.00.00 Army27  N°14.07101 E°74.19107
+2020-07-10-00.00.00 Navy27  N°6.50168 E°94.69896
+2020-07-10-00.00.00 AirForce28  N°6.83312 E°70.12633
+2020-07-10-00.00.00 Army28  N°25.45478 E°77.75758
+2020-07-10-00.00.00 Navy28  N°7.62857 E°78.05347
+2020-07-10-00.00.00 AirForce29  N°12.12126 E°93.43902
+2020-07-10-00.00.00 Army29  N°16.97140 E°74.14324
+2020-07-10-00.00.00 Navy29  N°4.42499 E°77.16645
+2020-07-10-00.00.00 AirForce30  N°8.09403 E°67.10456
+2020-07-10-00.00.00 Army30  N°26.76500 E°76.71204
+2020-07-10-00.00.00 Navy30  N°17.75063 E°67.07757
+2020-07-10-00.00.00 AirForce31  N°5.80674 E°81.96368
+2020-07-10-00.00.00 Army31  N°17.34800 E°80.69178
+2020-07-10-00.00.00 Navy31  N°13.68388 E°90.66891
+2020-07-10-00.00.00 AirForce32  N°12.80679 E°79.02641
+2020-07-10-00.00.00 Army32  N°20.68667 E°78.57431
